turn,family,bound,province_index,province
95,wjt,upper,10,浙江
95,ra,lower,11,安徽
95,ra,lower,12,福建
95,ra,lower,13,江西
95,ra,lower,14,山东
95,wjt,upper,14,山东
95,ra,lower,15,河南
95,wjt,upper,15,河南
95,ra,lower,16,湖北
95,wjt,upper,16,湖北
95,ra,lower,17,湖南
95,ra,lower,18,广东
95,wjt,upper,18,广东
95,ra,lower,19,广西
95,wjt,lower,19,广西
95,ra,lower,20,海南
95,wjt,lower,20,海南
95,ra,lower,21,重庆
95,wjt,lower,21,重庆
95,ra,lower,22,四川
95,wjt,upper,22,四川
95,ra,lower,23,贵州
95,wjt,lower,23,贵州
95,ra,lower,24,云南
95,ra,lower,25,西藏
95,wjt,lower,25,西藏
95,ra,lower,26,陕西
95,ra,lower,27,甘肃
95,wjt,lower,27,甘肃
95,ra,lower,28,青海
95,wjt,lower,28,青海
95,ra,lower,29,宁夏
95,wjt,lower,29,宁夏
95,ra,lower,30,新疆
95,wjt,lower,30,新疆
96,ra,lower,0,北京
96,ra,lower,1,天津
96,wjt,lower,1,天津
96,ra,lower,2,河北
96,ra,lower,3,山西
96,wjt,lower,3,山西
96,ra,lower,4,内蒙古
96,wjt,lower,4,内蒙古
96,ra,lower,5,辽宁
96,ra,lower,6,吉林
96,wjt,lower,6,吉林
96,ra,lower,7,黑龙江
96,wjt,lower,7,黑龙江
96,ra,lower,8,上海
96,ra,lower,9,江苏
96,wjt,upper,9,江苏
96,ra,lower,10,浙江
96,wjt,upper,10,浙江
96,ra,lower,11,安徽
96,ra,lower,12,福建
96,ra,lower,13,江西
96,ra,lower,14,山东
96,wjt,upper,14,山东
96,ra,lower,15,河南
96,wjt,upper,15,河南
96,ra,lower,16,湖北
96,wjt,upper,16,湖北
96,ra,lower,17,湖南
96,ra,lower,18,广东
96,wjt,upper,18,广东
96,ra,lower,19,广西
96,wjt,lower,19,广西
96,ra,lower,20,海南
96,wjt,lower,20,海南
96,ra,lower,21,重庆
96,wjt,lower,21,重庆
96,ra,lower,22,四川
96,wjt,upper,22,四川
96,ra,lower,23,贵州
96,wjt,lower,23,贵州
96,ra,lower,24,云南
96,ra,lower,25,西藏
96,wjt,lower,25,西藏
96,ra,lower,26,陕西
96,ra,lower,27,甘肃
96,wjt,lower,27,甘肃
96,ra,lower,28,青海
96,wjt,lower,28,青海
96,ra,lower,29,宁夏
96,wjt,lower,29,宁夏
96,ra,lower,30,新疆
96,wjt,lower,30,新疆
97,ra,lower,0,北京
97,ra,lower,1,天津
97,wjt,lower,1,天津
97,ra,lower,2,河北
97,ra,lower,3,山西
97,wjt,lower,3,山西
97,ra,lower,4,内蒙古
97,wjt,lower,4,内蒙古
97,ra,lower,5,辽宁
97,ra,lower,6,吉林
97,wjt,lower,6,吉林
97,ra,lower,7,黑龙江
97,wjt,lower,7,黑龙江
97,ra,lower,8,上海
97,ra,lower,9,江苏
97,wjt,upper,9,江苏
97,ra,lower,10,浙江
97,wjt,upper,10,浙江
97,ra,lower,11,安徽
97,ra,lower,12,福建
97,ra,lower,13,江西
97,ra,lower,14,山东
97,wjt,upper,14,山东
97,ra,lower,15,河南
97,wjt,upper,15,河南
97,ra,lower,16,湖北
97,wjt,upper,16,湖北
97,ra,lower,17,湖南
97,ra,lower,18,广东
97,wjt,upper,18,广东
97,ra,lower,19,广西
97,wjt,lower,19,广西
97,ra,lower,20,海南
97,wjt,lower,20,海南
97,ra,lower,21,重庆
97,wjt,lower,21,重庆
97,ra,lower,22,四川
97,wjt,upper,22,四川
97,ra,lower,23,贵州
97,wjt,lower,23,贵州
97,ra,lower,24,云南
97,ra,lower,25,西藏
97,wjt,lower,25,西藏
97,ra,lower,26,陕西
97,ra,lower,27,甘肃
97,wjt,lower,27,甘肃
97,ra,lower,28,青海
97,wjt,lower,28,青海
97,ra,lower,29,宁夏
97,wjt,lower,29,宁夏
97,ra,lower,30,新疆
97,wjt,lower,30,新疆
98,ra,lower,0,北京
98,ra,lower,1,天津
98,wjt,lower,1,天津
98,ra,lower,2,河北
98,ra,lower,3,山西
98,wjt,lower,3,山西
98,ra,lower,4,内蒙古
98,wjt,lower,4,内蒙古
98,ra,lower,5,辽宁
98,ra,lower,6,吉林
98,wjt,lower,6,吉林
98,ra,lower,7,黑龙江
98,wjt,lower,7,黑龙江
98,ra,lower,8,上海
98,ra,lower,9,江苏
98,wjt,upper,9,江苏
98,ra,lower,10,浙江
98,wjt,upper,10,浙江
98,ra,lower,11,安徽
98,ra,lower,12,福建
98,ra,lower,13,江西
98,ra,lower,14,山东
98,wjt,upper,14,山东
98,ra,lower,15,河南
98,wjt,upper,15,河南
98,ra,lower,16,湖北
98,wjt,upper,16,湖北
98,ra,lower,17,湖南
98,ra,lower,18,广东
98,wjt,upper,18,广东
98,ra,lower,19,广西
98,wjt,lower,19,广西
98,ra,lower,20,海南
98,wjt,lower,20,海南
98,ra,lower,21,重庆
98,wjt,lower,21,重庆
98,ra,lower,22,四川
98,wjt,upper,22,四川
98,ra,lower,23,贵州
98,wjt,lower,23,贵州
98,ra,lower,24,云南
98,ra,lower,25,西藏
98,wjt,lower,25,西藏
98,ra,lower,26,陕西
98,ra,lower,27,甘肃
98,wjt,lower,27,甘肃
98,ra,lower,28,青海
98,wjt,lower,28,青海
98,ra,lower,29,宁夏
98,wjt,lower,29,宁夏
98,ra,lower,30,新疆
98,wjt,lower,30,新疆
99,ra,lower,0,北京
99,ra,lower,1,天津
99,wjt,lower,1,天津
99,ra,lower,2,河北
99,ra,lower,3,山西
99,wjt,lower,3,山西
99,ra,lower,4,内蒙古
99,wjt,lower,4,内蒙古
99,ra,lower,5,辽宁
99,ra,lower,6,吉林
99,wjt,lower,6,吉林
99,ra,lower,7,黑龙江
99,wjt,lower,7,黑龙江
99,ra,lower,8,上海
99,ra,lower,9,江苏
99,wjt,upper,9,江苏
99,ra,lower,10,浙江
99,wjt,upper,10,浙江
99,ra,lower,11,安徽
99,ra,lower,12,福建
99,ra,lower,13,江西
99,ra,lower,14,山东
99,wjt,upper,14,山东
99,ra,lower,15,河南
99,wjt,upper,15,河南
99,ra,lower,16,湖北
99,wjt,upper,16,湖北
99,ra,lower,17,湖南
99,ra,lower,18,广东
99,wjt,upper,18,广东
99,ra,lower,19,广西
99,wjt,lower,19,广西
99,ra,lower,20,海南
99,wjt,lower,20,海南
99,ra,lower,21,重庆
99,wjt,lower,21,重庆
99,ra,lower,22,四川
99,wjt,upper,22,四川
99,ra,lower,23,贵州
99,wjt,lower,23,贵州
99,ra,lower,24,云南
99,ra,lower,25,西藏
99,wjt,lower,25,西藏
99,ra,lower,26,陕西
99,ra,lower,27,甘肃
99,wjt,lower,27,甘肃
99,ra,lower,28,青海
99,wjt,lower,28,青海
99,ra,lower,29,宁夏
99,wjt,lower,29,宁夏
99,ra,lower,30,新疆
99,wjt,lower,30,新疆
100,ra,lower,0,北京
100,ra,lower,1,天津
100,wjt,lower,1,天津
100,ra,lower,2,河北
100,ra,lower,3,山西
100,wjt,lower,3,山西
100,ra,lower,4,内蒙古
100,wjt,lower,4,内蒙古
100,ra,lower,5,辽宁
100,ra,lower,6,吉林
100,wjt,lower,6,吉林
100,ra,lower,7,黑龙江
100,wjt,lower,7,黑龙江
100,ra,lower,8,上海
100,ra,lower,9,江苏
100,wjt,upper,9,江苏
100,ra,lower,10,浙江
100,wjt,upper,10,浙江
100,ra,lower,11,安徽
100,ra,lower,12,福建
100,ra,lower,13,江西
100,ra,lower,14,山东
100,wjt,upper,14,山东
100,ra,lower,15,河南
100,wjt,upper,15,河南
100,ra,lower,16,湖北
100,wjt,upper,16,湖北
100,ra,lower,17,湖南
100,ra,lower,18,广东
100,wjt,upper,18,广东
100,ra,lower,19,广西
100,wjt,lower,19,广西
100,ra,lower,20,海南
100,wjt,lower,20,海南
100,ra,lower,21,重庆
100,wjt,lower,21,重庆
100,ra,lower,22,四川
100,wjt,upper,22,四川
100,ra,lower,23,贵州
100,wjt,lower,23,贵州
100,ra,lower,24,云南
100,ra,lower,25,西藏
100,wjt,lower,25,西藏
100,ra,lower,26,陕西
100,ra,lower,27,甘肃
100,wjt,lower,27,甘肃
100,ra,lower,28,青海
100,wjt,lower,28,青海
100,ra,lower,29,宁夏
100,wjt,lower,29,宁夏
100,ra,lower,30,新疆
100,wjt,lower,30,新疆
