k0,matlab_linear_index1,b_index0,a_index0,z_index0,b_index1,a_index1,z_index1,b,a,z,faces,g,p,mu_b,mu_a,ell_lower_b,ell_upper_b,ell_lower_a,ell_upper_a,ell_total,q,delta,r,weighted_outward_flux,pin
531,532,11,6,1,12,7,2,2.052631578947368,3.1578947368421053,1.3,interior,7.54557525520992e-24,1.463130935913281e-24,5.313992233090479,0.4709404103117768,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,-2.350988701644575e-38,0.0,0
532,533,12,6,1,13,7,2,2.421052631578947,3.1578947368421053,1.3,interior,7.061188964144147e-24,1.3692056163160397e-24,5.240926554294477,0.4828027393803637,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,-2.350988701644575e-38,0.0,0
533,534,13,6,1,14,7,2,2.7894736842105257,3.1578947368421053,1.3,interior,6.6146694569962846e-24,1.2826228863981716e-24,5.149559448351356,0.49813844667899876,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,-2.350988701644575e-38,0.0,0
534,535,14,6,1,15,7,2,3.1578947368421053,3.1578947368421053,1.3,interior,6.199705238765548e-24,1.2021589105639566e-24,5.0386488895906645,0.516979958114462,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-1.1754943508222875e-38,0.0,0
535,536,15,6,1,16,7,2,3.526315789473684,3.1578947368421053,1.3,interior,5.812164033239673e-24,1.1270124164176652e-24,4.905937200503216,0.5397244711316307,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.1754943508222875e-38,0.0,0
536,537,16,6,1,17,7,2,3.894736842105263,3.1578947368421053,1.3,interior,4.962154366082052e-23,9.62190597301229e-24,4.7482027105421665,0.5669289630505396,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,-6.348370674727899e-22,0.0,0
537,538,17,6,1,18,7,2,4.263157894736842,3.1578947368421053,1.3,interior,4.6051379398923385e-23,8.929630354361876e-24,4.5608870181780095,0.599370339661067,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,9.4039548065783e-38,0.0,0
538,539,18,6,1,19,7,2,4.63157894736842,3.1578947368421053,1.3,interior,1.1249130734346592e-07,2.1812718875464307e-08,4.337480450225854,0.6381383378923438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
539,540,19,6,1,20,7,2,5.0,3.1578947368421053,1.3,upper_b,9.566769152823433e-07,1.8550521902981727e-07,-0.5762817636293782,0.684790546458286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0
540,541,0,7,1,1,8,2,-2.0,3.6842105263157894,1.3,lower_b,4.982810484716678e-26,9.661959388647298e-27,5.7247621862629465,0.2578915117477092,0.0,0.0,0.0,0.0,0.0,1.4432899320127035e-15,1.4432899320127035e-15,3.6734198463196485e-40,0.0,0
541,542,1,7,1,2,8,2,-1.631578947368421,3.6842105263157894,1.3,interior,1.7489327676867977e-25,3.3912823750159515e-26,5.576027194779764,0.372685502960901,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,3.6734198463196485e-40,0.0,0
542,543,2,7,1,3,8,2,-1.263157894736842,3.6842105263157894,1.3,interior,5.273748425328292e-25,1.0226104979860955e-25,5.542984665798706,0.3881127575630348,0.0,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,0.0,0.0,0
543,544,3,7,1,4,8,2,-0.8947368421052633,3.6842105263157894,1.3,interior,1.51097158977006e-24,2.929861808418399e-25,5.510738608651252,0.4027072615775369,0.0,0.0,0.0,0.0,0.0,2.1094237467877974e-15,2.1094237467877974e-15,-5.877471754111438e-39,0.0,0
544,545,4,7,1,5,8,2,-0.5263157894736843,3.6842105263157894,1.3,interior,4.222116269596376e-24,8.186929054619012e-25,5.477788516247829,0.41750850161219766,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1754943508222875e-38,0.0,0
545,546,5,7,1,6,8,2,-0.1578947368421053,3.6842105263157894,1.3,interior,1.1619106542658891e-23,2.2530123489920288e-24,5.443932289541431,0.43258968851298796,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,-2.350988701644575e-38,0.0,0
546,547,6,7,1,7,8,2,0.21052631578947345,3.6842105263157894,1.3,interior,1.9622395917500967e-23,3.804896715304897e-24,5.421956390077137,0.4479781941034694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
547,548,7,7,1,8,8,2,0.5789473684210527,3.6842105263157894,1.3,interior,2.7659703632711573e-23,5.363377435705845e-24,5.420572806758873,0.45597731710974465,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,-9.4039548065783e-38,0.0,0
548,549,8,7,1,9,8,2,0.9473684210526314,3.6842105263157894,1.3,interior,1.5005102842103148e-21,2.9095767283856523e-22,5.431763406841929,0.45765723218365395,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-5.551115123125783e-16,-2.3340406569621438e-20,0.0,0
549,550,9,7,1,10,8,2,1.3157894736842102,3.6842105263157894,1.3,interior,1.3867373937909595e-21,2.6889644754949355e-22,5.447243803278207,0.45794468636275365,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
550,551,10,7,1,11,8,2,1.6842105263157894,3.6842105263157894,1.3,interior,1.292125644467625e-21,2.50550678982642e-22,5.417369132433841,0.45708247414279485,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,3.009265538105056e-36,0.0,0
551,552,11,7,1,12,8,2,2.052631578947368,3.6842105263157894,1.3,interior,1.210286059447692e-21,2.346815073721287e-22,5.35993501698106,0.46655741401802886,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-1.7799438477316255e-23,0.0,0
552,553,12,7,1,13,8,2,2.421052631578947,3.6842105263157894,1.3,interior,1.1427638949553265e-21,2.2158856688884447e-22,5.284545270767781,0.4800285118318697,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,-1.3196231622250228e-22,0.0,0
553,554,13,7,1,14,8,2,2.7894736842105257,3.6842105263157894,1.3,interior,1.0652846195085435e-21,2.0656488466924668e-22,5.191062304924241,0.49709749154613037,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,1.0027138098064463e-22,0.0,0
554,555,14,7,1,15,8,2,3.1578947368421053,3.6842105263157894,1.3,interior,3.565662368410492e-21,6.91402675315054e-22,5.07800326013877,0.5180505659012269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9856771163296153e-20,0.0,0
555,556,15,7,1,16,8,2,3.526315789473684,3.6842105263157894,1.3,interior,3.271436880678298e-21,6.343506416827725e-22,4.943071971649827,0.5433280569790417,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,0.0,0.0,0
556,557,16,7,1,17,8,2,3.894736842105263,3.6842105263157894,1.3,interior,3.7589941235954836e-21,7.28890827289983e-22,4.782957519646345,0.5735651237693411,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,-1.074220247178001e-20,0.0,0
557,558,17,7,1,18,8,2,4.263157894736842,3.6842105263157894,1.3,interior,6.465117836846366e-12,1.2536239572832289e-12,4.592988396116821,0.6096502359917517,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,-3.630547407283523e-23,0.0,0
558,559,18,7,1,19,8,2,4.63157894736842,3.6842105263157894,1.3,interior,2.4095329415136996e-06,4.672224540331274e-07,4.366506185987273,0.6528244933290472,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,0.0,0.0,0
559,560,19,7,1,20,8,2,5.0,3.6842105263157894,1.3,upper_b,2.1789872078857503e-05,4.225182951579018e-06,-0.5439606611640766,0.704860028255393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0
560,561,0,8,1,1,9,2,-2.0,4.2105263157894735,1.3,lower_b,7.421210377877942e-26,1.4390158627464154e-26,5.7283175024918105,0.2947245829117527,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
561,562,1,8,1,2,9,2,-1.631578947368421,4.2105263157894735,1.3,interior,2.0645791374630831e-25,4.00333904771235e-26,5.664973294440456,0.33853008832618403,0.0,0.0,0.0,0.0,0.0,-1.5543122344752192e-15,-1.5543122344752192e-15,0.0,0.0,0
562,563,2,8,1,3,9,2,-1.263157894736842,4.2105263157894735,1.3,interior,4.601568107372046e-25,8.92270824144164e-26,5.6326445432997225,0.3546669927010725,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,-4.408103815583578e-39,0.0,0
563,564,3,8,1,4,9,2,-0.8947368421052633,4.2105263157894735,1.3,interior,8.199112974609276e-25,1.5898557014477822e-25,5.600043158290278,0.3707846394705755,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-2.938735877055719e-39,0.0,0
564,565,4,8,1,5,9,2,-0.5263157894736843,4.2105263157894735,1.3,interior,7.730583160208705e-25,1.4990050449158154e-25,5.566697289634211,0.38710668699143336,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,5.877471754111438e-39,0.0,0
565,566,5,8,1,6,9,2,-0.1578947368421053,4.2105263157894735,1.3,interior,-2.500684330332902e-24,-4.848972385687068e-25,5.532404882218188,0.40371973452018184,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-1.7632415262334313e-38,-0.0,0
566,567,6,8,1,7,9,2,0.21052631578947345,4.2105263157894735,1.3,interior,-9.364261751882092e-24,-1.8157848272347546e-24,5.510073545174713,0.4206627604948271,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-4.70197740328915e-38,-0.0,0
567,568,7,8,1,8,9,2,0.5789473684210527,4.2105263157894735,1.3,interior,-1.9071953341588937e-23,-3.6981626978150294e-24,5.508528165615157,0.4294154272231555,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,-0.0,0
568,569,8,8,1,9,9,2,0.9473684210526314,4.2105263157894735,1.3,interior,4.628079912745068e-21,8.974116174297916e-22,5.519571179086434,0.4312666114537831,0.0,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,-7.390895292767299e-20,0.0,0
569,570,9,8,1,10,9,2,1.3157894736842102,4.2105263157894735,1.3,interior,4.375442379861825e-21,8.484237301671129e-22,5.532632141750492,0.4314261333962166,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,1.887379141862766e-15,0.0,0.0,0
570,571,10,8,1,11,9,2,1.6842105263157894,4.2105263157894735,1.3,interior,1.102011156969148e-20,2.1368637392753564e-21,5.487241196630281,0.4291641792848392,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,1.887379141862766e-15,-1.09205273151572e-19,0.0,0
571,572,11,8,1,12,9,2,2.052631578947368,4.2105263157894735,1.3,interior,1.0442132828217614e-20,2.0247902991003684e-21,5.421838365150315,0.4442999006356443,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-2.407412430484045e-35,0.0,0
572,573,12,8,1,13,9,2,2.421052631578947,4.2105263157894735,1.3,interior,9.895845833563472e-21,1.918862072990147e-21,5.344336372351382,0.4591467848805505,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
573,574,13,8,1,14,9,2,2.7894736842105257,4.2105263157894735,1.3,interior,9.383662462386685e-21,1.819546737858914e-21,5.249130203048809,0.47773430200316225,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-2.407412430484045e-35,0.0,0
574,575,14,8,1,15,9,2,3.1578947368421053,4.2105263157894735,1.3,interior,9.063981953680031e-21,1.7575588275833855e-21,5.134555635463194,0.5004812494094035,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,2.407412430484045e-35,0.0,0
575,576,15,8,1,16,9,2,3.526315789473684,4.2105263157894735,1.3,interior,2.622578617222205e-20,5.085332498768819e-21,4.998237189706547,0.527894997412158,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.276221309075471e-19,0.0,0
576,577,16,8,1,17,9,2,3.894736842105263,4.2105263157894735,1.3,interior,6.913968645501611e-11,1.3406587401249663e-11,4.836803816171827,0.5606929468784042,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0
577,578,17,8,1,18,9,2,4.263157894736842,4.2105263157894735,1.3,interior,1.3035416821387882e-09,2.5276431509616394e-10,4.645535105577222,0.5998657229499315,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,7.329481971709868e-20,0.0,0
578,579,18,8,1,19,9,2,4.63157894736842,4.2105263157894735,1.3,interior,1.8443215950574547e-05,3.5762468602222114e-06,4.417725532406834,0.6467892201548575,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,5.421010862427522e-20,0.0,0
579,580,19,8,1,20,9,2,5.0,4.2105263157894735,1.3,upper_b,0.00018640296346696358,3.6144618954812884e-05,-0.4873076232693503,0.7034226306916354,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-1.0842021724855044e-19,0.0,0
580,581,0,9,1,1,10,2,-2.0,4.7368421052631575,1.3,lower_b,-2.030062218323661e-27,-3.9364087335915863e-28,5.7373840180923175,0.3315391378315792,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-15,1.6653345369377348e-15,-9.183549615799121e-41,-0.0,0
581,582,1,9,1,2,10,2,-1.631578947368421,4.7368421052631575,1.3,interior,-1.408662435687487e-25,-2.731478407150252e-26,5.723169018675806,0.3315391378315792,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,-0.0,0
582,583,2,9,1,3,10,2,-1.263157894736842,4.7368421052631575,1.3,interior,-8.178481541883057e-25,-1.5858551466255236e-25,5.709324261123436,0.3315391378315792,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-5.877471754111438e-39,-0.0,0
583,584,3,9,1,4,10,2,-0.8947368421052633,4.7368421052631575,1.3,interior,-3.5082163059272176e-24,-6.802635496257763e-25,5.695390443015135,0.3315391378315792,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-15,1.6653345369377348e-15,0.0,-0.0,0
584,585,4,9,1,5,10,2,-0.5263157894736843,4.7368421052631575,1.3,interior,-1.3353337692265222e-23,-2.5892898572259435e-24,5.678640500488049,0.33384016965444213,0.0,0.0,0.0,0.0,0.0,-1.5543122344752192e-15,-1.5543122344752192e-15,0.0,-0.0,0
585,586,5,9,1,6,10,2,-0.1578947368421053,4.7368421052631575,1.3,interior,-4.7551924377169094e-23,-9.220594754575725e-24,5.64286468459566,0.35294347705621243,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,-1.88079096131566e-37,-0.0,0
586,587,6,9,1,7,10,2,0.21052631578947345,4.7368421052631575,1.3,interior,-8.750894369671553e-23,-1.696849323759027e-23,5.6193183040573125,0.37222483343524404,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-3.76158192263132e-37,-0.0,0
587,588,7,9,1,8,10,2,0.5789473684210527,4.7368421052631575,1.3,interior,-1.314753881092521e-22,-2.5493842569661073e-23,5.616534049379897,0.3824247162266139,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,-0.0,0
588,589,8,9,1,9,10,2,0.9473684210526314,4.7368421052631575,1.3,interior,3.747773982107388e-22,7.267151765859201e-23,5.625170833885987,0.3851451520386116,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-5.362072451030978e-21,0.0,0
589,590,9,9,1,10,10,2,1.3157894736842102,4.7368421052631575,1.3,interior,7.867735815430766e-20,1.525599742604304e-20,5.624949649221248,0.38559508634635975,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,-1.284010027036712e-18,0.0,0
590,591,10,9,1,11,10,2,1.6842105263157894,4.7368421052631575,1.3,interior,7.491693911757323e-20,1.4526830299806444e-20,5.572585338894246,0.3819953715507389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
591,592,11,9,1,12,10,2,2.052631578947368,4.7368421052631575,1.3,interior,7.145383848970468e-20,1.3855314942602017e-20,5.5021445238551046,0.40083206340311384,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,1.925929944387236e-34,0.0,0
592,593,12,9,1,13,10,2,2.421052631578947,4.7368421052631575,1.3,interior,6.814993982120856e-20,1.3214669771425482e-20,5.42273812233306,0.4169518046905799,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.925929944387236e-34,0.0,0
593,594,13,9,1,14,10,2,2.7894736842105257,4.7368421052631575,1.3,interior,6.505234876000284e-20,1.2614028845429915e-20,5.326179885037055,0.43688263375144665,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,-1.925929944387236e-34,0.0,0
594,595,14,9,1,15,10,2,3.1578947368421053,4.7368421052631575,1.3,interior,-8.727272557039408e-20,-1.6922689168774475e-20,5.21072438686439,0.461096505134019,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2.5509600450022613e-18,-0.0,0
595,596,15,9,1,16,10,2,3.526315789473684,4.7368421052631575,1.3,interior,6.073988130131409e-10,1.1777816318814366e-10,5.073903275987945,0.490201976803471,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,8.012402285433647e-20,0.0,0
596,597,16,9,1,17,10,2,3.894736842105263,4.7368421052631575,1.3,interior,1.1611995442112116e-08,2.2516334652294963e-09,4.912328981501004,0.5249977885560886,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,6.768322644153894e-20,0.0,0
597,598,17,9,1,18,10,2,4.263157894736842,4.7368421052631575,1.3,interior,7.805793077922639e-08,1.513588685469764e-08,4.721298085872034,0.5665711171298833,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0
598,599,18,9,1,19,10,2,4.63157894736842,4.7368421052631575,1.3,interior,9.226612049616845e-05,1.7890937492331832e-05,4.494157648194305,0.616422829683051,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,-8.673617379884035e-19,0.0,0
599,600,19,9,1,20,10,2,5.0,4.7368421052631575,1.3,upper_b,0.0011300590875443122,0.0002191250308257669,-0.40286836160291983,0.6766767198246606,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,4.336808689942018e-19,0.0,0
600,601,0,10,1,1,11,2,-2.0,5.263157894736842,1.3,lower_b,-1.3475485185473098e-25,-2.612974966712235e-26,5.754138459805766,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-15,-1.6653345369377348e-15,3.6734198463196485e-40,-0.0,0
601,602,1,10,1,2,11,2,-1.631578947368421,5.263157894736842,1.3,interior,-5.890843671853515e-25,-1.1422688560380779e-25,5.740123779974301,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-0.0,0
602,603,2,10,1,3,11,2,-1.263157894736842,5.263157894736842,1.3,interior,-2.0763992397280016e-24,-4.026258913600003e-25,5.726319931552364,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-15,-1.6653345369377348e-15,-5.877471754111438e-39,-0.0,0
603,604,3,10,1,4,11,2,-0.8947368421052633,5.263157894736842,1.3,interior,-6.692929981353809e-24,-1.2977980573262233e-24,5.7122450967562095,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-0.0,0
604,605,4,10,1,5,11,2,-0.5263157894736843,5.263157894736842,1.3,interior,-2.0488446961691019e-23,-3.972829050743411e-24,5.697711131022709,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-0.0,0
605,606,5,10,1,6,11,2,-0.1578947368421053,5.263157894736842,1.3,interior,-5.876160940909366e-23,-1.139421789095999e-23,5.682760115250767,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-0.0,0
606,607,6,10,1,7,11,2,0.21052631578947345,5.263157894736842,1.3,interior,-8.926849961075853e-23,-1.730968136496703e-23,5.680494002718348,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-15,-1.6653345369377348e-15,1.9603722528647147e-23,-0.0,0
607,608,7,10,1,8,11,2,0.5789473684210527,5.263157894736842,1.3,interior,-1.1052034494448137e-22,-2.1430537800868966e-23,5.6880964539694485,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-15,-1.6653345369377348e-15,2.6826079056090588e-24,-0.0,0
608,609,8,10,1,9,11,2,0.9473684210526314,5.263157894736842,1.3,interior,-1.1203625105107312e-22,-2.1724480813227474e-23,5.6938203990835685,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-0.0,0
609,610,9,10,1,10,11,2,1.3157894736842102,5.263157894736842,1.3,interior,7.689684630911174e-21,1.4910745821711419e-21,5.6563468472398135,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-7.05125747586529e-20,0.0,0
610,611,10,10,1,11,11,2,1.6842105263157894,5.263157894736842,1.3,interior,1.3167576976133407e-19,2.5532697737654805e-20,5.616374956262542,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-1.9647564937049294e-18,0.0,0
611,612,11,10,1,12,11,2,2.052631578947368,5.263157894736842,1.3,interior,1.2822994448694402e-19,2.4864532171983605e-20,5.565141557386223,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,1.887379141862766e-15,-3.851859888774472e-34,0.0,0
612,613,12,10,1,13,11,2,2.421052631578947,5.263157894736842,1.3,interior,1.251329583438849e-19,2.4264008543135577e-20,5.502446036001745,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.6027895469120698e-21,0.0,0
613,614,13,10,1,14,11,2,2.7894736842105257,5.263157894736842,1.3,interior,4.10294774519502e-19,7.955854353563752e-20,5.42771849051643,0.36830687999494993,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-6.7094992055030515e-18,0.0,0
614,615,14,10,1,15,11,2,3.1578947368421053,5.263157894736842,1.3,interior,2.726722512587554e-19,5.2872735701143705e-20,5.314281025900074,0.391472953543787,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0
615,616,15,10,1,16,11,2,3.526315789473684,5.263157894736842,1.3,interior,7.329426677761326e-08,1.4212184693720023e-08,5.176761615174485,0.42269551111386044,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,0
616,617,16,10,1,17,11,2,3.894736842105263,5.263157894736842,1.3,interior,5.704972152961531e-07,1.1062272872778593e-07,5.015599621753601,0.45942396941755886,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,4.743384504624082e-20,0.0,0
617,618,17,10,1,18,11,2,4.263157894736842,5.263157894736842,1.3,interior,2.3712156286258326e-06,4.597925041656739e-07,4.826203602864865,0.5028432445587033,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-1.1587410718438829e-18,0.0,0
618,619,18,10,1,19,11,2,4.63157894736842,5.263157894736842,1.3,interior,0.0003326691822101843,6.450648962524349e-05,4.602000106445342,0.5546548340964662,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,8.673617379884035e-19,0.0,0
619,620,19,10,1,20,11,2,5.0,5.263157894736842,1.3,upper_b,0.005720878230770427,0.0011093115682934346,-0.28371862768747214,0.6172802843766441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0
620,621,0,11,1,1,12,2,-2.0,5.789473684210526,1.3,lower_b,-1.578641479092924e-25,-3.0610776602909885e-26,5.77526956763918,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,3.6734198463196485e-40,-0.0,0
621,622,1,11,1,2,12,2,-1.631578947368421,5.789473684210526,1.3,interior,-7.897976880878431e-25,-1.5314636611121612e-25,5.761797000651949,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.4693679385278594e-39,-0.0,0
622,623,2,11,1,3,12,2,-1.263157894736842,5.789473684210526,1.3,interior,-2.569554900482628e-24,-4.9825164275286415e-25,5.748286701327219,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,5.877471754111438e-39,-0.0,0
623,624,3,11,1,4,12,2,-0.8947368421052633,5.789473684210526,1.3,interior,-7.681762993039882e-24,-1.4895385305063483e-24,5.734246172367024,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,-0.0,0
624,625,4,11,1,5,12,2,-0.5263157894736843,5.789473684210526,1.3,interior,-2.1333864818057916e-23,-4.136760491036161e-24,5.719512351571778,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,4.70197740328915e-38,-0.0,0
625,626,5,11,1,6,12,2,-0.1578947368421053,5.789473684210526,1.3,interior,-5.23419053363801e-23,-1.0149399926721903e-23,5.704260005652257,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,1.7480120580295614e-23,-0.0,0
626,627,6,11,1,7,12,2,0.21052631578947345,5.789473684210526,1.3,interior,-6.713467560403802e-23,-1.3017804133746983e-23,5.700910358712109,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,1.88079096131566e-37,-0.0,0
627,628,7,11,1,8,12,2,0.5789473684210527,5.789473684210526,1.3,interior,-7.400925959475518e-23,-1.4350825960201835e-23,5.704794710361165,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,-0.0,0
628,629,8,11,1,9,12,2,0.9473684210526314,5.789473684210526,1.3,interior,-8.200671715946072e-23,-1.5901579504604572e-23,5.696405396509057,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,1.88079096131566e-37,-0.0,0
629,630,9,11,1,10,12,2,1.3157894736842102,5.789473684210526,1.3,interior,-5.173789712956891e-19,-1.0032279221800067e-19,5.652176216088931,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,8.536778774697323e-18,-0.0,0
